Gene	test_allele_count	test_gnomAD_allele_count_iCFgCFadjust	test_P_rvexcaliber_base_iCFgCFadjust
AIFM2	9	8.64641126136163	0.452547171545598
CILP	13	12.5781584285963	0.452651074346405
ABCC2	15	14.4908902939154	0.452753124575361
BRPF1	4	3.71809404972454	0.4528527432728
CCAR2	6	5.71168166097682	0.452865071235119
DLST	4	3.76939571703151	0.4529916909118
ZNF341	13	12.5909676880834	0.453177456381397
METRNL	4	3.76612490698703	0.453261622925542
PNPLA6	5	4.73890103970021	0.453306649798098
STBD1	5	4.691481921048	0.453415786422182
ZNF107	16	15.5442513099187	0.453649952028476
FANCC	10	9.60188052336709	0.453814242250516
SLCO2B1	4	3.76938673968097	0.453949224121472
DIP2B	4	3.77025651273017	0.454040405853139
ZNF778	13	12.5909412145248	0.454043020179118
CNGB1	10	9.64721516469631	0.454125644598895
TMEM161B	4	3.77043806380565	0.454156390623084
ZBTB5	4	3.72613484918824	0.454182754970655
DIAPH1	6	5.72691931477841	0.454329599697395
TMTC1	7	6.70501379539733	0.454333207355671
NOB1	7	6.69950294261862	0.454368361876147
VPS33B	6	5.67801597458955	0.454491468514075
RECQL	7	6.70048100124362	0.454534862457421
PLCH2	6	5.67871927321473	0.454593253842811
RBM12	4	3.77289936990845	0.454621255686243
SEL1L2	5	4.747121531015	0.454692434296277
B3GLCT	4	3.773728946897	0.454819153060792
DLGAP4	5	4.7476550219622	0.45484555425209
APOBR	5	4.74786750420882	0.454888077467652
COQ6	7	6.70271354967394	0.454916781259446
DCHS1	19	18.486901976616	0.454969843915272
C19orf44	4	3.77553080867959	0.45513937347167
LOXL4	4	3.77556860350189	0.455139541266393
GALNT8	11	10.5999259659777	0.455338673508243
C12orf50	4	3.77656283986583	0.455362163232304
KDM6B	11	10.633802914202	0.45539787044484
SNTG2	5	4.75071682286529	0.455405026589549
TULP2	5	4.75079684926267	0.455410533025078
CSAD	5	4.75086185067534	0.455443291988232
BHMT	4	3.7772839989603	0.455456350926141
ADAR	4	3.77738508585234	0.455468713352698
CES3	8	7.68656073559116	0.455473253356986
EEF2KMT	7	6.66646442250499	0.455478077979589
TXK	4	3.77740930228086	0.455523295676964
CES5A	6	5.69098048089374	0.455568074359023
ASXL3	18	17.5306718764947	0.455586687155279
TBC1D4	6	5.7285029650495	0.455593600419029
SOAT2	6	5.72944040829083	0.455709868847043
GGT5	4	3.77846080958916	0.455727567257423
ACKR1	4	3.77874619404925	0.455732598888644
NPR3	4	3.78308044583711	0.45574711136571
TMEM132B	7	6.70869941342633	0.455756393850126
TFDP2	5	4.75285600397716	0.455804000072857
ABCC8	11	10.6060271424177	0.455982693372586
UBR5	7	6.67619887323764	0.456094646713823
MYH8	14	13.5664616656921	0.456122340292972
TCOF1	15	14.5530364753794	0.456130111515308
ITPKC	5	4.70963124205237	0.456141503609504
VNN2	4	3.78095097868883	0.456216055082511
FCN2	4	3.78108931327217	0.456223823598516
TUBB8	5	4.7555062873193	0.456274301694833
SFI1	11	10.6406679958526	0.456279968756926
GPR83	4	3.78607071921604	0.456354966037813
APOBEC4	5	4.75641685187581	0.456395040494841
SYT8	5	4.75648628879879	0.456396583774239
KIF9	4	3.781946472517	0.456432147709802
AKAP8	6	5.73393087251611	0.456484764657785
MME	5	4.75702340624093	0.456516262485422
TCTEX1D2	4	3.78357936332891	0.456723835792928
ANKRD27	9	8.67728096195328	0.456737311801318
CLSPN	11	10.6517195384756	0.456739723482307
CTC1	5	4.76377668389483	0.456841105379773
MICU2	8	7.5967395909967	0.456876729634858
MCOLN1	4	3.78449647929599	0.456905193503819
SLC44A2	6	5.69603624636946	0.457004302942166
ZFAND4	4	3.78475354690516	0.457005449630648
FKBP6	4	3.78501289614541	0.457057500645491
FCRLB	7	6.71780019901972	0.457167622897318
JMJD8	6	5.7384213131	0.457221790130261
MLXIPL	12	11.6032522145641	0.457230414912183
ZFYVE28	7	6.7187163494891	0.457290437775526
COX10	5	4.76147379465702	0.457338909879119
PCK1	14	13.6142956279861	0.457360513659942
OR2T2	5	4.76229239225197	0.457480384635311
IFI16	11	10.6520144511373	0.457621394681156
PDE5A	5	4.76800942763045	0.457637832889834
SPRY1	4	3.78813303035426	0.457659754341366
SLCO6A1	5	4.76344107793566	0.457681606389386
INSRR	13	12.5688770220576	0.457876894721167
URB2	12	11.6394102345242	0.457918184498944
NAT1	6	5.74279013535908	0.457926231335075
DLGAP3	4	3.78991653310387	0.457975111087638
SIGLEC8	8	7.63666537801548	0.458050861211037
TDRD7	4	3.79024407444051	0.458053359052483
AASS	11	10.6553697438098	0.458065912124613
KRT13	4	3.79014719128603	0.458072464458609
GRK6	5	4.76576557498969	0.458091184484264
CHST6	4	3.74323105378588	0.458141530415345
STAP2	13	12.5991049870771	0.458218206673976
TOM1L2	5	4.76673061021842	0.458247653231088
PHLDB1	10	9.61729726597497	0.458337653645041
ZNF780B	9	8.68992995195126	0.458341170515235
ABCC4	8	7.71337547978641	0.458376925433861
GTPBP4	5	4.7682906082669	0.458541815459643
SMPD3	9	8.6914434114208	0.458649884710254
FOXRED2	5	4.76900438839598	0.458651498251285
STX11	4	3.79336148149639	0.458694574864016
MCM3AP	15	14.6063452298034	0.458757577693819
USP20	13	12.6330804768371	0.458766877612881
DOCK7	5	4.76965359786597	0.458796816236033
SMPD1	11	10.6616254118169	0.458812567273889
PCDHA7	8	7.67589321322309	0.458865890532129
RAB11FIP1	14	13.6204594755776	0.458878035213369
CHRNA9	5	4.77047188039839	0.458915839774778
PDLIM5	11	10.632635535414	0.458930261198725
BPIFC	5	4.77142215039542	0.459090878287241
IST1	4	3.79542245498184	0.45911061253293
AFAP1	6	5.75056385281265	0.459145634236812
NADK	11	10.6066314148124	0.459225435199571
MTMR12	5	4.77230337701678	0.459241713337113
ZBTB25	4	3.79630505075008	0.459260808242044
FBP2	9	8.69680718421604	0.459271985730599
APCDD1	6	5.72114302212629	0.459319644277707
SH3BP5	7	6.73209191766902	0.459340917021474
SNRK	4	3.79682723813905	0.459366149398456
NDUFAF6	4	3.79724908122229	0.459478655921596
ICAM4	4	3.79769716196468	0.459539962777918
RALGPS2	7	6.73432929320235	0.459671276113867
PRB1	4	3.75289642739374	0.459719130416155
SLC16A9	5	4.77545929015806	0.45978092832988
SLC5A10	7	6.7348486689104	0.459787999857616
DDR1	4	3.79903448498233	0.459828095823175
POLR3A	6	5.75472886195065	0.45985668945215
ATP2C2	11	10.6705094847828	0.459860665719901
ADCY3	7	6.73598824472071	0.459902402795944
NCOA3	6	5.72539217152671	0.459946819197804
ADGRE1	7	6.73621057227961	0.459947473930598
ZBED8	5	4.77653943124049	0.459977099810017
FBLN2	9	8.70219821375269	0.460001476635585
ARID1A	10	9.66712022053037	0.460036823243434
CDC45	7	6.7368655713161	0.460042808359377
ATP6V0A2	9	8.67650086702304	0.46006893363937
PCDHGA12	9	8.70257334317439	0.460086168275311
TMEM231	9	8.64233584613561	0.460189900827477
POLH	9	8.70350749862368	0.460191625644871
BRAT1	9	8.70380963683855	0.460218914363598
EFNA4	6	5.68524371751788	0.460225090885558
KNL1	9	8.62068937318375	0.460315284018545
SQSTM1	6	5.75771908870588	0.460383953827075
TGM1	17	16.6070559926183	0.46041857916919
PIDD1	7	6.70388548092725	0.460430330646013
KLHL40	4	3.80215289061018	0.46043474290586
LLGL2	11	10.6463657780601	0.460458154297897
SLC7A2	6	5.75859299536322	0.460463075076906
CYP3A4	7	6.73961013463206	0.46047117903933
LPIN3	9	8.67391030931586	0.460537988180822
ABCB11	6	5.75952071349624	0.460637250636398
HOXA9	4	3.80333465975154	0.460699147748851
SP3	6	5.73102222890491	0.460730011862206
REXO2	6	5.76565515496844	0.460844004166748
GTPBP10	4	3.80458969515327	0.460924560392381
OSBP2	9	8.70880964800755	0.460957490803895
LPIN2	9	8.70936079513812	0.460963836852025
RIMS1	7	6.74275428396542	0.460991865159737
PGAP2	4	3.69810241100241	0.461037489026957
ITPKB	11	10.6804100682936	0.461092376951815
MASP2	10	9.67660274968172	0.461105866982391
STON2	4	3.80585414801687	0.46117140808242
TBC1D23	9	8.71054734728161	0.461171602103061
OR6F1	4	3.80605900349146	0.461182128001004
CCDC110	4	3.76253285805141	0.461323361634309
GPATCH2	5	4.78418361630823	0.461333502632377
KLK10	9	8.71242010329334	0.461387098768024
ZNF124	4	3.80701868693688	0.461414377901462
CEP55	5	4.78942158464318	0.461495132591415
ABCC1	13	12.6322501310283	0.461648157555091
DNAJC1	4	3.8082038827005	0.461666497764086
ERICH5	5	4.78586828400333	0.461681191654256
GRIP1	14	13.6476734668563	0.4617756887041
GJB5	4	3.8089172131819	0.461787705180135
ADAM8	11	10.6870886343214	0.461880497194995
MRPL3	7	6.74910130813579	0.461939058806752
TBCE	7	6.7493112095856	0.461956755060574
TMEM143	5	4.7876913373274	0.461956910075782
NFATC1	14	13.650739210319	0.462083738377511
ANKLE2	7	6.75543585692153	0.462113183704089
AMPH	8	7.73398225549371	0.462128885162944
NOC3L	11	10.6889772470714	0.462133165496318
AKAP7	7	6.75181674314219	0.462265664757576
CCDC93	4	3.76857451520886	0.462306297908558
PPARGC1B	7	6.75148212640534	0.462311526195034
PTGFRN	7	6.75673199779836	0.462315742189854
AGAP3	7	6.75202627801362	0.462321396298783
SDCCAG8	4	3.81187929027646	0.462371315371756
RAD50	10	9.70550038849252	0.462385803382705
PPM1M	11	10.6915645774801	0.462446881132826
PPP1R9A	9	8.70193614467879	0.462627294684983
CYP2B6	18	17.5705097948229	0.46278457336433
NLRX1	8	7.70712531587956	0.46282207356887
ZNF227	5	4.79267587863437	0.462889028833041
PKP1	10	9.7099794633027	0.462996084445634
JAK1	5	4.79340894156666	0.463013710628214
PCDHGB4	12	11.6571862027771	0.463053559873875
LRTOMT	4	3.81545061394108	0.463089016678377
DDX4	5	4.79402251120876	0.463126337570627
ZNF451	11	10.6968859154941	0.463133103706972
GOLGA6C	6	5.775173683924	0.463149500825458
TNS1	14	13.660482552254	0.463178834062357
SUSD3	5	4.79453461541128	0.46320931343374
TROAP	6	5.77523354511747	0.4632289897754
STXBP5L	15	14.649586901129	0.463246653920363
LBP	12	11.6847583445899	0.46325039206815
HMMR	7	6.758363398967	0.463284730343759
LIG1	6	5.7760581823659	0.463325381507685
RPAP3	4	3.81680041969675	0.463392027573007
KIAA0232	4	3.78236313224135	0.463569722542908
PAPPA2	7	6.76034997132129	0.46359811147597
UPF2	4	3.81832120683194	0.463677047783566
TMEM67	6	5.77822332434736	0.463679778104555
CD163	6	5.78275296763807	0.46368630642924
PDE4D	4	3.81909546167751	0.463822051844037
SIK2	4	3.81924899723923	0.463840289405095
ZNF318	15	14.6463315387799	0.463873102381343
PRSS23	8	7.74651106418486	0.463943825423569
SEC16A	26	25.5197128676724	0.46407087081247
KIAA0586	10	9.71903738614887	0.464117124410341
GPD1	5	4.79970563731471	0.464147051974831
MTMR11	10	9.71933758087343	0.464159996084279
ZNF48	5	4.79990833628406	0.464179124722912
NUP93	4	3.78065913128343	0.464239138385904
YY1AP1	6	5.78169098650612	0.464246950148656
EGFLAM	9	8.73360519409109	0.464281292260053
SLC9C1	8	7.74921932228208	0.464317413121876
KRT77	7	6.74169659587338	0.464345432671337
ENPP3	6	5.78209518312485	0.464351268812146
ANO4	9	8.73439095233302	0.464361663098885
WDR4	4	3.82198614705969	0.464370877803749
DISP2	9	8.70590387671245	0.464375353105929
RMDN2	4	3.82242683544072	0.464494294232975
TMEM134	7	6.76612140115189	0.464506746878855
PPP1R12A	6	5.78325358944532	0.464512305344726
TYK2	10	9.7216567537038	0.464523345398928
EID3	5	4.7653354321096	0.464548538197228
LTBP2	9	8.70767818114307	0.464574667612702
MGAT2	5	4.80646505752597	0.464612262154231
NEDD4	14	13.6738470332953	0.464670492222837
MCM4	5	4.80678083462576	0.464673664607715
MCM3	4	3.82388017408314	0.464768784135249
PHLDB3	9	8.71419325404452	0.464826927780983
HIF1A	6	5.78524122870097	0.464863944352071
ATP7B	14	13.6532202556175	0.464924909347822
SLC25A38	6	5.78619225419848	0.464997790491281
DENND1C	7	6.77037495680739	0.465127770376323
ZRANB3	6	5.78832852052992	0.465318145598584
PHAX	4	3.82691496296195	0.465363918379206
DYNC1H1	7	6.77196468622049	0.465373755277837
ARHGAP29	8	7.75657080163357	0.465404394724829
NEDD4L	8	7.75699605437264	0.465428974292334
MCM2	5	4.80702248728494	0.465440209400708
DDX50	4	3.8278469886958	0.465549254300776
KIF17	13	12.6698330211975	0.465553033589503
CEP104	10	9.70361129745936	0.465571015449267
SLK	4	3.82794892454844	0.465593962754478
PTPRK	7	6.77527334784835	0.465875341548293
UBA6	5	4.8134528908783	0.465883650144299
NUP133	6	5.79203592535568	0.465938544137649
CRHBP	4	3.83371076448682	0.466046302406374
PEX19	5	4.81072943436866	0.466059447783531
ASPA	4	3.8306725662203	0.466092855022983
SOS1	5	4.81538606883654	0.466237941631931
BBOX1	9	8.74927659060486	0.466323704238928
GTF2IRD1	5	4.81236853611554	0.466370366092025
PCDHA8	17	16.6532720837827	0.46641196833311
CRYZL1	7	6.77869766264828	0.466412323142645
CD1C	4	3.79408051809811	0.466422096805349
IFT57	4	3.83556593499968	0.466431911954087
SBF2	6	5.79495936785665	0.466432926075077
CRAT	9	8.75052542022055	0.466477400154578
CRB1	6	5.79537059513001	0.466481698941914
MOCS1	4	3.79726184167641	0.46651522981893
NLRC3	7	6.78011137123619	0.466587740803362
KDM3B	8	7.74176320384813	0.466667056192526
OR13J1	4	3.8370763979721	0.466732067257117
PCBP4	5	4.81430783877433	0.466740922266961
FAM221B	5	4.81465789945369	0.466795467276719
GRHPR	4	3.83431559088212	0.466827606184369
LAX1	4	3.83409188099581	0.46682895346849
ETV7	8	7.76722926593072	0.466888609722275
MPO	10	9.74081894056162	0.466918605476104
APOBEC3B	5	4.78126985483381	0.466937033324864
NGLY1	4	3.8358330987531	0.467133500204179
CAMSAP1	10	9.74409928638928	0.467321953918947
SLC38A11	5	4.81762182581215	0.467333204500383
G6PC	4	3.83692380753537	0.467381360294768
RIOK1	8	7.77072518980487	0.46738727705028
ATXN7	12	11.7215954515926	0.467468705055243
ACSBG2	6	5.80127169321812	0.46747783726203
ANO6	7	6.78636961645591	0.467557005396538
TUT1	7	6.78629232031737	0.467564944961018
SLC15A1	11	10.7351288540945	0.46773394501537
WSCD1	4	3.83878167866402	0.467753870624182
IFFO1	4	3.83892263324879	0.46776753928078
CDH12	5	4.82400433270201	0.467792511555525
CLCA4	7	6.71997279348198	0.467879540485921
TCERG1L	13	12.7146384595067	0.467954709817908
RYR2	14	13.6890939975909	0.467967430817487
LRRC45	4	3.83994755956015	0.467998603134016
GDF11	4	3.84010031222842	0.468027748557323
CDH17	4	3.84351731363522	0.468072209546037
KDM3A	7	6.78957493474175	0.468076048224436
DLEC1	15	14.6558438092484	0.468092106125009
TRMT61B	8	7.77649677247127	0.468203851684407
CYC1	6	5.77554693852684	0.468239399163659
EHBP1L1	6	5.80654237463311	0.468307163611639
RHBG	9	8.76420132735998	0.468323872620607
AGAP2	6	5.80656357537102	0.468338441125473
RNLS	10	9.72778870255318	0.468353057974481
LRRC27	7	6.79161806372043	0.468379020954673
FERMT1	4	3.84233231033584	0.468457339373198
TMCC3	8	7.77893546193859	0.468554471698982
EML5	5	4.82847595580717	0.468613384439905
ORC1	9	8.74127859111736	0.468646788355549
KDM4C	6	5.72796452188929	0.468647381812049
ZEB2	6	5.78571730738724	0.468691752582295
RAPGEF3	7	6.79413764312498	0.468704011078471
EXOC1	5	4.82902858786164	0.468708044396912
ZNF468	5	4.79370091165636	0.468829191959036
KIF13B	11	10.7440123122322	0.468851101632101
GJA10	9	8.75203120738495	0.46885549576626
PRLR	4	3.80964923003843	0.46897093439993
PLEKHG5	16	15.6580471834871	0.469012743427713
CST9	4	3.84511703629892	0.469031159877891
ZNF560	5	4.82730447476263	0.46905498358287
ZHX3	8	7.78262720845362	0.469084225492976
TTC31	7	6.79661960655061	0.469093784555413
RBL2	7	6.79691667763149	0.469193655589048
PARS2	4	3.84611048300227	0.469206895084747
ACADVL	4	3.84624852741814	0.469238004910539
ZNF655	7	6.79788951021438	0.469321060032028
CDC20B	6	5.81284557303817	0.469335191571538
NEK1	5	4.82886819128433	0.469340464579455
OR52L1	7	6.79797143582206	0.469353034752338
PEX26	5	4.82900026970161	0.469366986108782
CCDC121	8	7.78492257492632	0.469395664974551
NUDT16L1	4	3.81259777183115	0.46940682784556
OR5B2	4	3.84724472684641	0.469409402908477
TPTE2	4	3.84732820514908	0.469454572573897
HTR1E	4	3.84715585240027	0.469458476333948
AVPR1B	6	5.81375024242885	0.469499955262067
ALK	4	3.85097147286143	0.469563140544014
GSN	8	7.76038054111816	0.469569635514376
PSMG1	5	4.83047126591648	0.469597655638408
PPP6R1	9	8.77523589517613	0.469808656607927
ACOX2	8	7.79258226664839	0.469843502004376
BBS10	5	4.83206851653947	0.469913095425059
FOXI1	5	4.83253653580369	0.47000911993346
EDC3	5	4.80181902037511	0.470027409328299
RPS6KA5	4	3.85030102397982	0.470042302572194
KCNH3	4	3.85062195491922	0.470102338238251
NLRP12	6	5.7955572134432	0.47013618277982
MRPL23	5	4.83351314495736	0.470158869961691
MMP20	8	7.79029520952914	0.470180514357478
USPL1	10	9.76647644233221	0.470207035724185
EIF4G1	8	7.79059177823729	0.47021368463549
KCNU1	11	10.755733733108	0.470244602229929
CFI	7	6.80459447799034	0.470302523109761
CAMKK1	4	3.85155362851152	0.470311496253727
ASIC5	5	4.83790149040933	0.470341919679826
TOP2B	6	5.82296876998914	0.470374332144666
ZDHHC8	5	4.83463086891389	0.470376044460568
PSMD5	4	3.8519542185745	0.470381238465426
TRAF3IP2	4	3.85218279837934	0.470399588577374
GRHL3	9	8.78027692358167	0.470460117872626
CSPG4	20	19.6299769438699	0.470507314927487
OR4Q3	5	4.80520966358277	0.470510642929495
SERPINA6	4	3.85318251885303	0.470616079050867
LEPR	6	5.82467490259741	0.470678011972163
FBXO36	8	7.79416285365725	0.470727668315612
KRT7	5	4.83675587996426	0.470747115361972
CHTF18	11	10.76015727672	0.470772085880781
DCAF6	5	4.83743689327422	0.470865868299491
STK24	5	4.83727898568208	0.470887970703183
LMOD1	5	4.8381408286492	0.47095960090222
FAM131A	4	3.85513997383945	0.470998649021345
MYH10	8	7.79606228540193	0.47100293096169
USH1C	10	9.77278846937637	0.47102569610698
BRDT	6	5.82693967977616	0.471040831506571
DIABLO	4	3.85544025738798	0.471078394161198
TMC3	17	16.7072912537819	0.471091809558211
MATR3	4	3.82783660450261	0.471138075784718
ZPR1	14	13.7350462803214	0.471293908785056
ARL11	8	7.79822473993461	0.471299448991879
WDSUB1	4	3.85677294691776	0.47134187379159
SPARCL1	4	3.85668328374272	0.471343496370578
INTS5	4	3.85722297867886	0.471426675046502
PCDHB5	6	5.82912266307509	0.471428414132394
SGSM1	7	6.8130229095866	0.471601073483083
CDH16	4	3.85815975551647	0.471619204470863
RBSN	10	9.77727189754068	0.471639385076898
AKAP5	4	3.86121397874421	0.471654889927961
DHX38	8	7.77703089696912	0.471703522346817
ZZZ3	4	3.85886781095453	0.471764504022966
NPAS4	7	6.81453584929972	0.471822074592879
TRPM6	14	13.7404104187562	0.471825987434895
PPAT	4	3.85949751452804	0.471879362719818
HTRA4	7	6.81488750004889	0.471896135321144
EPS8L1	4	3.85972613900242	0.47193948694427
NELL2	5	4.84387286382904	0.472044929867788
AKR1A1	4	3.86040253805394	0.472053750011309
PLVAP	5	4.84430629636126	0.472085575688584
ITGB5	6	5.82959212760504	0.472087933367708
DCAF4	9	8.79266440689528	0.472139093626005
UNC13B	9	8.79359343211697	0.47222626355225
KIF2C	4	3.86144620116533	0.472272556722026
DRAXIN	11	10.773672560709	0.472424665822466
SEMA4C	7	6.81932126441945	0.472548908233311
SSH3	8	7.80706870564848	0.472556690238905
OSBPL1A	11	10.7745960403747	0.472559668908565
IFT46	6	5.8325616373767	0.472563675549937
PRDM4	5	4.82410299595749	0.472615336888439
ZNF573	5	4.84717350442531	0.472624925082118
RRP1B	4	3.86347229653885	0.472693763189036
NDUFA5	8	7.80820637695042	0.47270685239777
ZSCAN20	9	8.7961564128623	0.472712853994984
CHD1L	13	12.7484504935706	0.472730949802182
ORC4	7	6.82089236103893	0.472735583313911
DCLK3	6	5.8334523312293	0.472737823146091
ZDHHC11	5	4.84837146353125	0.472797185988207
NOL10	6	5.83396880034954	0.472808376498788
OR8B2	6	5.83491955299776	0.472954943942207
IL25	8	7.81010455678571	0.472968156151731
GABRG3	4	3.86509176997865	0.472992217092187
BTN2A1	6	5.8355675357617	0.47305865592542
MDFIC	4	3.8655864622622	0.473098183831186
TFF2	5	4.85029979245823	0.473174757333686
CCDC181	5	4.85033847990382	0.473193023883583
MMP3	7	6.82416458620784	0.47328857227489
P2RX4	4	3.8665089370504	0.473289569375736
KRT33B	6	5.83694588142263	0.473293265620298
METTL17	4	3.86692072988215	0.473365964634803
PALMD	6	5.83728988795528	0.473369640939836
EXOC8	5	4.85151252450946	0.473376260617765
COL11A2	12	11.7533560712412	0.473399793795777
AVL9	4	3.86731752165882	0.473432399215246
CNTN4	4	3.86998413257313	0.473443647095968
KRT3	4	3.86733009232808	0.473450570699216
SIX6	8	7.79110149308059	0.473476007107955
ZSCAN2	4	3.86738996449428	0.473480667109363
SLC2A9	4	3.86766786223861	0.473512772328202
CD84	5	4.8529131574363	0.473638215773037
ALLC	6	5.83960389890673	0.473731102458034
WASHC4	6	5.83997871163402	0.473766147237015
BICD2	5	4.85378617653428	0.47378947076889
CCDC60	4	3.8691828237555	0.473804267237161
HHATL	8	7.81630371015816	0.473868233666236
SYNPO2	5	4.85764868541345	0.473943987494072
PDE6B	14	13.7598159977374	0.473956481835088
PELP1	7	6.83246868528492	0.473998531159369
ARHGAP22	4	3.8700808353398	0.474003843834662
NR4A1	7	6.82911186416401	0.474040217771482
JPH3	9	8.80704013912868	0.474105942673305
FGD4	9	8.80768782779076	0.474144500658488
PLXNB2	18	17.7177726041852	0.474289385398569
FAM160B2	7	6.83090963061146	0.474295611261142
RBFOX1	4	3.87165817382857	0.474297377473929
CAPN5	4	3.87199755889306	0.474374174726348
KDM2B	9	8.81396583171647	0.474498314019755
SLC12A9	13	12.7556661241968	0.474523877298997
LRRC49	4	3.87298111582742	0.474553909804628
CYP2U1	5	4.85809901312553	0.47457236916317
TRIM16	4	3.8731471461462	0.474617400300181
PCCA	4	3.87593997973385	0.474645479412842
EXPH5	14	13.7715905804475	0.474652536068229
ADNP2	13	12.7580744997943	0.47477302463238
TTC21B	22	21.6729507167099	0.474781843040414
LSG1	8	7.82301713997299	0.474823405208971
ACOT11	7	6.8343613127877	0.47485066668362
SLC2A7	5	4.86279191518858	0.474876400985754
AK7	7	6.83479579739757	0.47492836124505
MICALL1	4	3.87489687260652	0.474963904137732
POLE	16	15.7241892925931	0.475000468639672
PCDHGC4	4	3.8751883816699	0.475034012757408
MOGAT1	12	11.7867366056094	0.475046487073527
NUP210	12	11.7881296855763	0.475205756672984
IQCF1	6	5.84864904087849	0.475211162316264
LIPC	7	6.83684151597492	0.475224666555697
ERICH3	9	8.81573998386727	0.475226272826083
NT5M	4	3.87634645235891	0.475275799313975
ZNF665	5	4.86247500544639	0.475352945242651
BTBD17	4	3.87691511612112	0.475357428008354
AXDND1	11	10.7805591776713	0.475465556452362
SLC16A5	7	6.8388575287347	0.475480999131974
DPT	5	4.86345237881004	0.475508658015283
AVIL	7	6.83906880546322	0.475516004489799
ZNF510	5	4.86353217952198	0.475548932111987
TMEM200A	6	5.79466487917029	0.475557483748635
SECISBP2L	6	5.83285073688233	0.475563030487322
JUP	4	3.87807906705208	0.475611033971284
TSHZ3	7	6.84001046887061	0.475648616879247
CSPP1	10	9.80956349602401	0.475672750772146
ENTPD2	7	6.84022922020149	0.475720268135336
WSCD2	4	3.85535208844367	0.475751134902939
EFHC1	6	5.85209216537371	0.47575140627112
PEX14	4	3.87893079321	0.475765875815826
SLITRK6	5	4.86491962157332	0.475787983542942
TRIM45	4	3.8791198976368	0.475795759284736
MKNK1	7	6.84108254938392	0.475852387360497
ZNF35	5	4.86539360886883	0.47587643016139
ABCB9	4	3.88199233536034	0.475891025904587
EBNA1BP2	10	9.81137102826803	0.475930604461709
E2F7	5	4.86580714573499	0.475938191198944
GIMAP2	9	8.82491648634766	0.475957503730935
CATSPER1	7	6.84189734897177	0.475959536368929
EME2	13	12.7860629073473	0.475965365528394
USP42	9	8.80213405203915	0.475992503049761
DAXX	4	3.88016043533596	0.476013751710497
MYBPHL	5	4.86971194857117	0.476135467953562
MANBA	4	3.88109896017811	0.476210934341427
ACTBL2	13	12.7903975339621	0.476432944915824
ANO10	7	6.84499626354783	0.476443132912926
TCTE1	4	3.88231793238551	0.476443604399865
PRG2	4	3.88238996036657	0.476459250198555
PAN2	7	6.8455278139286	0.476516511160925
WASF2	6	5.8193352372201	0.476565560687948
BCL2L12	7	6.84580276510172	0.476573620691727
NES	11	10.8079889500024	0.476609060844618
VSIG10	6	5.85720435039205	0.476622321191897
GPR75	4	3.88306159253113	0.476626371123201
SLC34A3	5	4.869929268295	0.476665579328361
GALNT12	4	3.88349119560287	0.476679678666146
ZKSCAN8	4	3.8837512084619	0.476715907505763
VCAN	19	18.748974115962	0.476718568282678
NPY1R	4	3.88439244355118	0.476854248812914
NOC4L	8	7.83838769701596	0.477005852387337
TOPORS	11	10.786091924745	0.477073581703013
VTI1B	7	6.8293132311607	0.47717818338008
FAM71B	11	10.813910664904	0.47730869193564
ACOXL	10	9.81183887312814	0.477319154610408
RUSC2	9	8.83496162627353	0.477339022518753
CCDC59	4	3.88713441002336	0.477392832554466
EPB41	11	10.7979124590295	0.477396068564595
SLC39A5	4	3.88710661237532	0.477410714415146
PCDHB7	13	12.8033618508555	0.477418896662794
OAS3	16	15.7639018466537	0.477429741804388
SERPIND1	4	3.88715388373907	0.477437572627619
CASP1	4	3.88739013388159	0.477459044325574
COQ8B	5	4.87504536860677	0.477564024482001
SPINK5	7	6.85245198201717	0.477601074405577
FRMD3	6	5.86362134644465	0.477633837448863
MON1A	4	3.88890743999617	0.477758456705656
DDX58	6	5.86436091190051	0.477791390023366
CCDC113	4	3.88916444273222	0.477822774750813
CEP68	5	4.87629632305873	0.477841832262958
MPEG1	10	9.82671448354964	0.477869693602615
OR10Q1	4	3.88945687190339	0.477875612383284
ODF2	15	14.7896128442946	0.477908822795613
STAC2	8	7.84489765043696	0.477952598186515
FURIN	8	7.84538224566897	0.477985825616731
C6orf118	4	3.89000888832171	0.477992277862457
VRTN	5	4.88019242532364	0.478076829051022
GAMT	4	3.89072507037127	0.478132663861211
EPHA1	7	6.83732819261399	0.47823379749849
LGMN	6	5.84724099036554	0.478371271054288
TRIM41	4	3.89202263313846	0.478382007802875
QRSL1	6	5.86829324176952	0.478423125394745
KAT6A	10	9.81493832863662	0.478501014513746
ARHGAP27	6	5.86895671957298	0.478539070589159
SNX21	6	5.86934672659843	0.478595329689244
SLAMF8	5	4.8585365482162	0.478602778663277
SAA2	5	4.88080078998964	0.478621560275022
SALL2	7	6.86262821644145	0.478648949988253
OR5K1	6	5.85490836072368	0.478794176492026
ZNF571	5	4.88196776907663	0.478844209968992
SMOC1	5	4.88468714007401	0.478890652339468
INTS1	14	13.7917212076791	0.478900329692815
NFS1	8	7.85218327222883	0.478973063007278
ITIH4	11	10.8136211715958	0.479149100213929
PDE6C	4	3.89590109234261	0.47916754616774
PTPN22	8	7.85415077927145	0.479245088725455
CLDND2	6	5.87319200971317	0.479250080491914
CCDC15	4	3.89628973181804	0.479250314370507
MARVELD2	6	5.87335252398183	0.479261917102539
PDE1A	7	6.86651200976614	0.479281441411381
ERBIN	7	6.86655430173053	0.479287531737066
